Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
247883,"Barodia Scheme, Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur District, Rajasthan, 302006, India",Le Fort Homestay,Hotel,"Oasis in Jaipur with safe motorbike parking! Double room was 1800 per night and included a living room, bedroom and spacious bathroom. Cleanest we had in months! Peaceful rooftop terrace with restaurant and great a la carte breakfast. Free filtered water. Alif, the owner, is a very kind and helpful person and gives great advice. He even allowed us to do an oil change in his yard! Amazing place!",26.91682,75.796691,429.434689315701,2023-10-28 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Unknown,Secure Parking,Yes,Hot,Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
248194,"Veer Nariman Road, Churchgate, A Ward, Zone 1, Mumbai, Maharashtra, 400032, India",FIAA/WIAA Automobile Association ,Customs and Immigration,"Here is the office of the two Automobile Associations FIAA & WIAA.
Here you can get assistance to renew or extend your Carnet des Passage.

Contact person is Ranjit Kaur Virk fiaaindia@gmail.com",18.933202,72.827078,10.6965913772583,2023-10-31 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
248312,"Chango, Hangrang, Kinnaur District, Himachal Pradesh, 172112, India",Roadside near Village Chango,Wild Camping,A detour of 100m from the main road from Sumdo to Nako on the roadside.,31.964981,78.589523,2962.5659285979345,2023-10-01 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
248327,"SH62, Taj Ganj, Kheria, Agra, Agra District, Uttar Pradesh, 282001, India",Tanishq Tour & Travel ,Financial,Change money. Rate is ok. He will ask you to subscribe to his YouTube channel but nice man. ,27.166485,78.03698,177.38999938964844,2023-10-19 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
248412,"Mission Backpack Hostel, 21/524-525/P-25, Amar Lok Colony, Taj Ganj, Agra, Agra District, Uttar Pradesh, 282001, India",Taj Street Hostel,Hostel,Nice hostel with dorms and private rooms (we paid 1250 per night for a double room). Safe parking inside for 2 motorbikes! Just 10min walking distance to the Taj Mahal East gate. Very friendly staff.,27.16739,78.049853,0,2023-11-25 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,Unknown,Restricted Parking,Yes,Hot,Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
248503,"Pilibhit, Pilibhit District, Uttar Pradesh, 262001, India",Pavan residency,Hotel,"Hotel in a nice area with safe parking inside for motorbikes or one car. The owners were super nice. We negotiated 1000 INR for a double room, not the highest standard but okay. Off-season (tiger park closed until mid November).",28.644897,79.823775,0,2023-11-03 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,Unknown,Secure Parking,Unknown,Cold,Unknown,Running Water,Unknown,No,Unknown,,,,,,,,,,,,,,,,
248513,"Bakshi Ka Talab, Lucknow District, Uttar Pradesh, India",Chandriga Devil Temple,Wild Camping,The only place so far in India that we found relaxation and had privacy.  We stayed here for almost 2 weeks just to make a plan for the other researching of India,27.02084,80.82499,52.91327696435084,2023-11-03 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Unknown,Yes,Pit Toilets,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
248740,"SH4, Kala Amb, Nahan, Sirmaur District, Himachal Pradesh, 173030, India",Riverside Hotel and Restaurant ,Hotel,"Very clean and spacious rooms, nice bathroom. We negotiated 1200 R during off season. Restaurant is also very good, try the Chili Mushroom dish. No WiFi. ",30.494927,77.210741,347.8398984456435,2023-11-05 00:00:00 UTC,Yes,Yes - At Sites,No,No,Yes,Yes,Warm,Yes,Running Water,Unknown,No,Unknown,,,,,,,,,,,,,,,,
248985,"Sangla Chitkul Road, Rakcham, Sangla, Kinnaur District, Himachal Pradesh, 172106, India",Rustic Paradise huts and restaurant ,Established Campground,"Mountain Cottages & Tents 
Enjoy the peace and tranquility of a rural setting! Exquisite mountain views,a beautiful boulder garden and comfiest beds",31.388047,78.357702,3109.669584274292,2023-10-30 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,
249368,"Barog Valley Harison Homestay, NH5 Vil Dhagota Opp dav School, Barog Valley Road, Barog Valley Harison Homes, Solan, Solan District, Himachal Pradesh, 173229, India",Hotel Hill Inn parking,Informal Campsite,"The owners of this hotel very kindly let us park our campervan in their car park and use their toilet for free (despite us offering to pay a small sum). The parking is on a flat paved section next to the road, but it is set back enough that we weren’t bothered by traffic when sleeping in the van. No height restriction, and we got our 6.3m long x 2m wide van in ok, but you might struggle with a bigger rig. Space for 4 cars. The hotel seems to be half finished but we were offered a room so clearly some rooms are operational. Good for one night on the way to Shimla. The restaurant 50m away called Valley Vibes had really delicious food! ",30.889724,77.066654,1632.7140350444242,2023-11-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Running Water,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
249511,"Dobra, Alwar Tehsil, Alwar District, Rajasthan, India",Siliserh Lake,Wild Camping,This is a farm across Siliserh Lake Palace. You camp here when there are no crops on the field. There are nearby wells for water supply. No electricity. Curious villagers living across the nearby hill may stop by. Don't venture into Lake as there are crocodiles.,27.532925,76.536693,1,2023-10-22 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,Yes,Yes,,,,,,,,,,,,,,,,
249536,"Raxaul, East Champaran District, Bihar, 845305, India","Immigration and Customs Office. Raxaul, India ",Customs and Immigration,"Small office, passport and address in India required. You can park your vehicle at the opposite street side of the office. ",26.988275,84.85461,70.5,2024-06-03 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
249883,"Projects & Travels, S 20/52 A, The Mall Road, Cantonment, Varanasi, Varanasi District, Uttar Pradesh, 221002, India",Parking next to toilet,Wild Camping,"That's the best place I've found in Varanasi for parking my car, It's completely free because it's a government property and many taxi driver are parking here.  It's also very secure to be caused nearby or hotels and there are many security cameras the best thing it is toilet which is almost next to my car where I can do my sheet and also I can wash myself for ?10. I stayed here for 7 days and nobody was bothering me so I highly suggest it. Taxi driver are more educated and they can speak English so it was easy to communicate and not so many  buggers around.",25.337688,82.98008,34.632544519765524,2023-11-14 00:00:00 UTC,Yes,No,Yes - Fast,No,,Yes,Cold,Non-Potable,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
250307,"Shyam Nagar Road, Chungi, Kotwali Bazaar, Dharamshala, Kangra District, Himachal Pradesh, 176200, India","Public water tap, good pressure ",Water,"Next to the road, you can fill your water tank. In front of Dr Lal PathLabs. Enough place to park without disturbing the traffic. Good pressure. ",32.213004,76.321099,1273,2023-11-18 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
250535,"Namhol, Bilaspur, Himachal Pradesh, 174032, India",Flat parking in countryside ,Wild Camping,"What a chance to have found this parking ! Quiet all night long, flat, and easy to reach with any vehicle. This is a place where trucks use to park, only one driver came at 9 am to leave, no problem to stay here apparently. ",31.270183,76.818849,871,2023-11-20 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
250767,"Lajpat Nagar I, Defence Colony Tehsil, South East Delhi District, Delhi, 110024, India",Torque Block (Tyres) ,Mechanic and Parts,"Distribution shop that stocks A-brand  motorcycle tubeless tyres for big bikes. Offers Shinko/Pirelli/Mitas/Michelin and also some local brands. On their website it seems they also stock 4x4 rubber. 

Their main office is in Bengaluru so make sure you contact them in advance to ship your order to Delhi. Shipping was free of charge and only 2 days. 

Installation is possible at mechanic 100m down the road. Owner will help you arrange it. ",28.575328,77.239061,218.7,2023-11-11 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,No,No,No,Yes,,,,,,
250854,"Cart Road, Chota Shimla, Shimla, Shimla (urban), Shimla District, Himachal Pradesh, 171001, India",Parking ok for long vehicles ,Wild Camping,"It's mission impossible to find a free place in Shimla!  Here, we are well located for exploring the city, the view is great, we park flat, and access is easy (we have more than 7m in length).  From 9 p.m. the parking lot is very quiet.  Unfortunately, we pay 400 rupees/24 hours, non-negotiable (but we haven't found any cheaper)... Be careful to respect the 24 hours because we had to pay 300 rupees for only 20 minutes more!",31.101083,77.175452,2200,2024-07-26 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
250882,"NH7, Dhaula Kuan, Paonta Sahib, Sirmaur District, Himachal Pradesh, 173001, India",Quiet place in the forest,Wild Camping,Quiet place to stopover.  Easy to access with any type of vehicle.  Close to the road but hidden by trees and very quiet at night. ,30.497322,77.457487,432,2024-10-19 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
250995,"Gurgaon, Gurugram District, Haryana, 122015, India",In the woods,Wild Camping,"We had a quiet night at this nice place close to a lake. Nobody disturbed us. In the evening there was plenty of noise and music from a nearby party location, but after 10pm it was quiet.
No 4x4 needed.",28.333471,76.992888,213.17004644625248,2023-11-24 00:00:00 UTC,Yes,No,No,Unknown,,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,
251093,"Mission Backpack Hostel, 21/524-525/P-25, Amar Lok Colony, Taj Ganj, Agra, Uttar Pradesh, 282001, India",Taj Street Hostel parking ,Informal Campsite,"Great place to stay in Agra. we parked our car in the backyard and took valuables with us in the room. I am sure you can also sleep in the car when you pay for a dorm-bed.
Got dinner and an early breakfast. 
quiet place, nice rooftop.
I would give 5 stars for indian standard.
A Troopy size car can drive there, sorry for bigger rigs...",27.167479,78.0498,119.55170620459678,2023-11-25 00:00:00 UTC,Yes,No,Yes - Fast,Unknown,,Yes,Hot,Unknown,Running Water,No,No,No,,,,,,,,,,,,,,,,
251180,"Taj Ganj, Agra, Uttar Pradesh, 282004, India",Free parking near Taj Mahal ,Informal Campsite,"This is the parking of the crematorium, it's free, and we spent 1 night without any problem. It's only 10-min walk from the Taj Mahal entrance (take the little road passing in front of the crematorium and then take the path in the park). There's a big bin. ",27.175062,78.035939,92,2024-01-25 00:00:00 UTC,Yes,No,No,No,,No,No,Non-Potable,Pit Toilets,Yes,No,Yes,,,,,,,,,,,,,,,,
251200,"Delhi - Vadodara Expressway, Niman, Bhuteda, Jaora Tahsil, Ratlam District, Madhya Pradesh, 457226, India",Rest Station ,Informal Campsite,"Very big Rest Station. Good for a night. When we were here it was an abondoned place (11-23). Its so new, that it was not opened yet.... so: no facilities, but very quiet at the Express Highway, that we could spend a good quiet night.",23.58699,75.136496,413.84054248067935,2023-11-25 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
251225,"Pushkar, Peesangan Tehsil, Ajmer District, Rajasthan, 305022, India",roadside desert camp,Wild Camping,"After almost getting arrested on the way to ""sandy area"" we decided to stay nearby at the roadside close to one of these desert camps. People where friendly and said it's ok to camp here.
Some party noise from camp in the evening and quiet at night. 
",26.461847,74.524284,454.5740286827338,2023-11-26 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Unknown,Unknown,,,,,,,,,,,,,,,,
251305,"Morgan’s Place, Garh Palace Road, Bundi, Bundi Tehsil, Bundi District, Rajasthan, 323001, India",kasera paradise,Hotel,"Nice hotel in Haveli, restaurant on the roof top",25.447777,75.635253,287.2733459677547,2023-11-26 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Average,No,Yes,Yes,Hot,Non-Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
251452,"NH11, Kalran, Phalodi Tehsil, Phalodi District, Rajasthan, 342301, India",Wildlife around,Wild Camping,"Really great place in the wilderness. We saw wild boars, deer or antelopes, foxes and certainly there are also leopards.
We hided behind the bushes and no human around. 
No 4x4 needed, great 4G Airtel ...",27.031933,72.141261,216.9352241486282,2023-11-28 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,
251471,"NH44, Jyarat Chhapara, Seoni Chhapara, Chhapara Tahsil, Seoni District, Madhya Pradesh, 480884, India",Next to road and farm land,Wild Camping,"Nice place on flat area. Approx. 100 m from the road. Easy access. Some friendly locals came and offered tea. You can hear the road during the night, but no other disturbance. We stayed 2 nights.",22.366697,79.539727,472,2023-11-26 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,No,Unknown,Unknown,,,,,,,,,,,,,,,,
251541,"Lalkothi, Bapu Nagar, Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur District, Rajasthan, 302015, India",Parking on wasteland,Informal Campsite,"This vacant lot isn't the sexiest place to park, but it has several advantages.  The area is very quiet, no one disturbed us and we slept very well for 2 nights.  Right opposite, very nice little café.  15 minutes from the historic center by rickshaw (150 rupees).  Right outside there is a student library with free Wi-Fi where we were allowed to come and work.  The land is certainly very dirty, but it is flat and it is free.",26.891609,75.79905,388,2024-03-27 00:00:00 UTC,Yes,No,Yes - Fast,No,,Yes,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
251561,"Sathani, Riyan Badi Tehsil, Nagaur District, Rajasthan, 341031, India",Balaji Temple Sathani,Wild Camping,"The location is in the woods, 200m before you reach the small temple. Go to the temple talk to the Baba and leave a donation. He will probably ask you to stay on the temple terrain with water and clean bathrooms. We decided to sleep in the woods to avoid the light around the temple.
Some people are around but very friendly.  
Good Airtel connection. ",26.60004,74.3038,360,2023-11-28 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,Non-Potable,Running Water,No,Yes,No,,,,,,,,,,,,,,,,
251584,"Malegaon, Nashik, Maharashtra, 423205, India",Hotel Krishna,Informal Campsite,"Pure veg hotel & restaurant.
We could spend the night on their parking lot and in return we had dinner in the restaurant. ",20.629653,74.647097,333.940185546875,2023-11-28 00:00:00 UTC,Yes,No,No,No,,Yes,No,Potable,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
251683,"Dang, Pushkar, Pushkar Tehsil, Ajmer District, Rajasthan, 305022, India",3 public tap water ,Water,"next to the road, easy to park big trucks, 3 tap water to fill your tank. The pressure isn't really good but it makes the job.",26.503164,74.567384,448,2023-11-29 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
251699,"Bhoreshwar, Ghatigaon Tahsil, Gwalior District, Madhya Pradesh, India",Nagda Farm and Campsite,Established Campground,"This place is a farm near a seasonal waterfall and Ancient Temple called Nalkeshwar . The property is near a Water reservoir which adds up beauty of this place.. The place is 
 near Gwalior city in Madhya Pradesh. You can park your overlander here safely , the owner of the farm is very friendly and welcoming to new people. The place is remote , as of now electricity hasn't reached this village , but you can charge your mobile phones with the solar panel they have. Also the mobile connectivity is good  here, you will get 4g Network here easily , they also have camping equipment for rental. Also if you are staying and parking your vehicle here for a night , they charge you a nominal fee of 6-10 dollars for a Night, which helps them develop this place, making it more secure and reliable for overlanders. You can order in advance for Local delicasy food items , they make it fresh in Pure desi ghee. there phone number can be found on google map if you search - Nagda Campsite Gwalior.
Also there are rock paintings sites which are nearly 10-20,000 years old near this place which were recently discovered. Any local will guide you to those sites charging you some nominal guide fees",26.203146,77.954072,250.4236719864425,2023-11-13 00:00:00 UTC,Yes,Yes - Not at Sites,Unknown,Unknown,,Unknown,No,Natural Source,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,
251773,"NH158, Balupura, Jaitaran, Beaware District, Rajasthan, 306101, India",Flat parking next to the lake,Wild Camping,"Next to Lambiya lake and little temples, flat parking really quiet, easy to reach with any vehicle. Perfect to make a night stop between Pushkar and Jodhpur. Super good night.",26.388871,74.068646,268,2023-11-30 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
251778,"Mangrove Bay Camp, Way to Prawn Hatchery Road, Chidambaram, Cuddalore District, Tamil Nadu, India",MangroveBay EcoCamp,Established Campground,"Located in the Cuddalore district, 10-acre campus, situated in north side bank of River Kollidam. Our Campus is a beautiful place tucked away in the serene backwaters of river kollidam.

",11.390435,79.769075,0,2023-12-01 00:00:00 UTC,Yes,Yes,No,No,,No,Yes,Yes,Running Water,No,Yes,Yes,No,,,,,,,,,,,,,,,
251794,"MD1702, Orchha, Orchha Tahsil, Niwari District, Madhya Pradesh, 472246, India",Orchha Homestay,Hotel,"Amazing initiative to stay with local families in Orchha. A NGO runs the project with 8 families, so all the money feeds back into the community. We stayed one night with a lovely family and their goats. The rooms are basic but amazing for the price point. Western toilets and bucket shower. 1200 inr per night, breakfast 80 pp, dinner 200 pp (all prepared by the family).

Best to message in advance for booking: +91 99817 49660",25.350536,78.626636,0,2023-11-30 00:00:00 UTC,Yes,Yes - At Sites,No,No,Street Parking,Yes,Bucket,Non-Potable,Running Water,Unknown,No,Unknown,,,,,,,,,,,,,,,,
251795,"Jagannath Mandir Street, Varanasi, Sadar, Varanasi District, Uttar Pradesh, 222005, India",Kedar Guesthouse,Hotel,"Typical Indian rooms but most importantly: cheap (1.150 inr per night for a double) and secured motorcycle parking for up to 3 bikes! Short walk from the Ghats.

There are two locations, if this one is closed you may need to head to 25.284510, 83.004848 first.",25.2842,83.005763,36.713134765625,2023-11-30 00:00:00 UTC,Yes,Yes - At Sites,Unknown,No,Secure Parking,No,Bucket,Non-Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
251905,"La Diva Homestay, Jaisalmer, Bera Road, Jaisalmer, Jaisalmer District, Rajasthan, 345001, India",Hotel Dev Garh,Hotel,"Very nice hotel in a quiet neighborhood. Brand new building, comfortable rooms and very kind stuff.
They have a big parking in front of the house so no problem for your travel rig.
15 min walking distance to downtown. ",26.903569,70.91224,192.81899315480166,2023-12-01 00:00:00 UTC,Yes,Unknown,Yes - Fast,No,Yes,Yes,Hot,Non-Potable,Running Water,Yes,No,No,,,,,,,,,,,,,,,,
251906,"Bhatiyon Ki Dhani, Jhinjhanyali, Fatehgarh Tehsil, Jaisalmer District, Rajasthan, 344029, India",Between Trees,Wild Camping,"nice flat area between trees. not visible from the road or the nearby village. We gad a quiet night, nobody came by.
Many options to park the car. No 4x4 needed. ",26.25951,70.458505,81.14249881167456,2023-12-02 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,
251934,"Urka, Barmer Tehsil, Barmer District, Rajasthan, India",Old Quarry ,Wild Camping,"Perfect camp spots in an old and overgrown mining area. no fences, no people. No 4x4 needed. Lot's of bushes to hide, not visible from any road.
4G Airtel",25.652727,71.355988,148.0648209981888,2023-12-02 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,
252130,"Khajuraho, Rajnagar Tahsil, Chhatarpur District, Madhya Pradesh, 471505, India",Hotel Ramayana ,Hostel,"Beautiful and quiet place in Khajuraho, clean, tidy, very friendly team.

Amazing food and beautiful view on the roof


",24.847511,79.929765,161.37884521484375,2023-12-04 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,Yes,Yes,Warm,Potable,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
252135,"Salgaon, Abu Road Tehsil, Sirohi District, Rajasthan, 307500, India",Rising Adventures ,Established Campground,"Wonderful campsite in the mountains. Lots of nature around. Access with big rigs may be difficult. Friendly stuff (professional rock climbers). They offer also adventure trips. We  just enjoyed the camping.
We didn't ask for food, but they probably have. 
Airtel 5G , internet not stable, no wifi.",24.600689,72.74639,1079.4203472496501,2023-12-03 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Fast,No,,Unknown,Unknown,Yes,Running Water,Unknown,Yes,No,No,,,,,,,,,,,,,,,
252154,"Khedbrahma Taluka, Sabarkantha District, Gujarat, India",Mayur Rathod Campsite,Established Campground,"Very well organized and clean campsite. Overlanders are welcome. Small cars can go inside the area, big rigs need to stay outside on the parking. 
Airtel 4G available. 
Quiet place, simply perfect. No fix rates, contributions welcome.",23.973906,73.146291,218.5200469233569,2023-12-04 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Average,No,,Yes,Cold,Potable,Pit Toilets,Unknown,Yes,No,No,,,,,,,,,,,,,,,
252488,"Ellora Caves, Beed Chalisgaon, Ellora, Khuldabad, Chhatrapati Sambhajinagar, Maharashtra, India",Quiet hidden helipad,Wild Camping,"This helipad doesn't seem to be used. The gate is always opened, and people told us we can park here. It's just a 10-minute walk to the cave entrance. Hidden from the main road and really quiet. Ok for any kind of big rigs !",20.019521,75.172394,0,2024-01-07 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
252578,"Cantonment, Chhatrapati Sambhajinagar, Maharashtra, 431002, India",Huge land,Wild Camping,"Huge land next to the city. Some cars and motorbikes at the evening but night was quiet and nobody disturbed us. In the morning, people come here to play cricket and make sports, in a really good mood. You can park more than 100 big rigs there !",19.865753,75.308224,496,2023-12-08 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
252591,"NH753F, Sillod, Soegaon, Chhatrapati Sambhajinagar, Maharashtra, 431118, India",uphill road side,Wild Camping,"wild camp, ok for the night. Wide open space with a small concrete ruin. Nobody around. Enter 200m after the petrol station and find your place.
You can see and hear the road, but ok ok :-)",20.551929,75.738426,509.0306606244273,2024-01-09 00:00:00 UTC,Yes,No,Unknown,No,,No,No,No,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
252593,"NH753F, Aland, Phulambri, Chhatrapati Sambhajinagar, Maharashtra, India",open field near temple,Wild Camping,"Open field with some rocks and a small temple. In dry season no 4x4 needed.
Quiet and piecefull. We stopped here for a coffee and think it's a good overnight place away from the main road.",20.200809,75.564836,573.8847393099039,2023-12-08 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,Non-Potable,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
252615,"Imampur, Ahmednagar, Maharashtra, India",small hill,Wild Camping,"Perfect overnight place in the hills. Fare away enough from the next houses. 300m away you see a temple with a parking. That would also be perfect.
",19.256534,74.821149,716.8152205568601,2023-12-08 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
252694,"Kota, Ladpura Tehsil, Kota District, Rajasthan, 324001, India",Petrol starion Kota,Propane,Indian Oil Petrol a station in Kira. Easy to fill us the LPG tank.,25.14452,75.853213,279.03264921344817,2023-12-09 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
252699,"La Diva Homestay, Jaisalmer, Bera Road, Jaisalmer, Jaisalmer District, Rajasthan, 345001, India",Rajasthan Royal Holidays,Tourist Attraction,"MODERATOR NOTE: Description provided by owner or manager.

Rajasthan Royal Holidays is a Travel Company Based in Golden City of Rajasthan ( Jaisalmer). Being established in 2010, we started the best travel agency in Jaisalmer. We are offering Holidays and Tour Packages like Rajasthan Tour Packages, Jaisalmer Tour Packages, Jodhpur Tour Packages, Desert Camps, Desert Safari, Dune Bashing,etc.",26.90344,70.91235,,2023-12-02 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
252729,"Udaipur, Girwa Tehsil, Udaipur District, Rajasthan, 313001, India",UClean,Laundromat,"Laundry service, . They do normal cleaning and dry cleaning. 80 roupies/kg (28/11/23)",24.600368,73.701824,575.7121642989168,2023-11-28 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
252993,"Imampur, Ahmednagar, Maharashtra, India",Parking at remote Shiva temple,Informal Campsite,probably one the best wild camps we had in India. Very peaceful and quiet. just very few people pass by.,19.258708,74.82192,708.4971870303589,2023-12-09 00:00:00 UTC,Yes,Unknown,No,No,,No,No,Non-Potable,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
253012,"Sawai Madhopur, Sawai Madhopur Tehsil, Sawai Madhopur District, Rajasthan, 322021, India",Big Cat Holiday,Tourist Attraction,"MODERATOR NOTE: place was added by owner and has not been Overlander verified.

Big Cat Holiday is the best Ranthambore tour operator for tiger and jungle safari.For family tours and outings book a Rajasthan tour operator at the best price.

Big Cat Holiday provides Corporate Tour Operator, we will plan a tiger safari and jeep safari as your Corporate Tour in Ranthambore at affordable rates

Big Cat Holiday Leading Educational Tour Operator, organizes school and college tours at budget rate. We collaborate with institutes to design educational tours.

With our group tour operators, you can easily plan school and college group tours and book a Ranthambore tour package for a group tour on a budget.",26.01789,76.36931,,2023-12-12 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
253033,"Pratapghad Fort Road, Vada Kumbhroshi, Mahabaleshwar, Satara, Maharashtra, India",Fort Pratapgad Parking,Wild Camping,"Nice gravel place under the paved official parking. Busy at daytime,  quiet and peaceful at night. Nobody bothered us. Perfect place to overnight. ",17.932739,73.581015,897.1814976060069,2023-12-12 00:00:00 UTC,Yes,No,No,No,,Yes,No,Unknown,Pit Toilets,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
253048,"Ward 1, Chandigarh, Chandigarh District, Chandigarh, 160001, India",Bird sanctuary,Informal Campsite,"This is a parking lot in Front of the bird sanctuary. We arrived at 10 PM and nobody was there. We had a very quite night. In the morning first cars came, still quite.",30.748755,76.810448,307.43658447265625,2024-09-14 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
253114,"MDR18, Junaswada, Arambol, Mandrem, Pernem, North Goa District, Goa, 403524, India",Accommodation with private parking,Hostel,"Simple Accommodation with different flats close to Mandrem Beach with AC. Our Campervan is 6m long, 2m wide and 3,30m high. We fit in the private parking slot of the garden. If you are much bigger, you might not fit in. The parking is save behind a door. We had a flat with two bedrooms and a living room with kitchen, bathroom, wifi and two ACs for 2 adults and two children and stayed 5 weeks. The owner is a young, really nice, friendly and very helpful, well english speaking guy. There is motorcycles for rent, shops nearby and he can help to find very nice, cheap and save Restaurants. The Beach is 4 minutes walking away. The accommodation has a washing mashine and a well with clean potable drinkingwater. The rooftop is nice to play for kids and you can do yoga there. The owner can help you to find a private yoga teacher for a good price. Its a really nice place to stay with privacy in Goa.

Whattsapp Shubham: +919958021152",15.669476,73.713508,-60.33401404,2023-12-13 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,Yes,Unknown,Hot,Potable,Running Water,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
253118,"New VIP Ring Road, Sayaji Park, Vadodara Rural Taluka, Vadodara District, Gujarat, 390001, India",Zuber,Mechanic and Parts,"Great truck mechanic, does not sell parts, came out and installed a new head gasket on our truck at the Trimandir Temple, Varnama, Vadodara NH 48 car park , if you need a mechanic in this area , he’s a good one",22.32681,73.22113,0,2023-12-13 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,Yes,Unknown,Unknown,No,,,,,,
